Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Incident Type
1364101,"April 5, 2019",Texas,Houston,7812 Tierwester St,0,1,View Incident View Source,children-injured
1364570,"April 5, 2019",Louisiana,New Orleans,1600 block of N Villere St,0,2,View Incident View Source,children-injured
1362678,"April 4, 2019",Texas,San Antonio,2100 block of Hays St,0,2,View Incident View Source,children-injured
1363020,"April 4, 2019",Virginia,Richmond,2500 block of Byron St,0,2,View Incident View Source,children-injured
1362601,"April 3, 2019",Oregon,Salem,300 block of Bradley Dr SE,0,1,View Incident View Source,children-injured
1361338,"April 2, 2019",Florida,Miami,,0,1,View Incident View Source,children-injured
1359656,"March 31, 2019",Indiana,South Bend,300 block of N O’Brien St,0,1,View Incident View Source,children-injured
1360154,"March 31, 2019",Texas,Dallas,4600 block of Wahoo St,1,1,View Incident View Source,children-injured
1359144,"March 30, 2019",Texas,Houston,11600 Haviland St,0,1,View Incident View Source,children-injured
1358685,"March 29, 2019",California,Los Angeles,1557 W 123rd St,0,1,View Incident View Source,children-injured
1358921,"March 29, 2019",Wisconsin,Milwaukee,4627 N 28th,0,2,View Incident View Source,children-injured
1358592,"March 28, 2019",Mississippi,Vicksburg,1200 block of Mount Alban Rd,0,1,View Incident View Source,children-injured
1356735,"March 27, 2019",Texas,Dallas,Cliff Creek Crossing Dr,0,1,View Incident View Source,children-injured
1356781,"March 27, 2019",California,Oakland,2400 block of Ritchie St,0,1,View Incident View Source,children-injured
1357101,"March 27, 2019",Mississippi,Holmes (county),,0,1,View Incident View Source,children-injured
1354518,"March 25, 2019",Illinois,Chicago,11700 block of S Laflin St,1,2,View Incident View Source,children-injured
1355108,"March 24, 2019",Minnesota,Minneapolis,900 block of W Broadway Ave,0,1,View Incident View Source,children-injured
1354381,"March 24, 2019",Tennessee,Memphis,3400 block of Sophia,0,1,View Incident View Source,children-injured
1353952,"March 23, 2019",Ohio,Toledo,1600 block of Fernwood Ave,0,1,View Incident View Source,children-injured
1353595,"March 22, 2019",Alabama,Bessemer,200 block of Center St,0,1,View Incident View Source,children-injured
1352890,"March 22, 2019",Alabama,Blountsville,260 Page St,0,1,View Incident View Source,children-injured
1353435,"March 22, 2019",Florida,Orlando,1800 block of Vicksburg Way,0,1,View Incident View Source,children-injured
1352512,"March 20, 2019",New Mexico,Albuquerque,Central Ave SE and Louisiana Blvd SE,0,1,View Incident View Source,children-injured
1348877,"March 15, 2019",Tennessee,Mountain City,Trout Run Rd,0,1,View Incident View Source,children-injured
1352621,"March 15, 2019",California,Oakland,1500 block of 57th Ave,0,1,View Incident View Source,children-injured
1346962,"March 14, 2019",Maryland,Baltimore,900 block of Seagull Ave,0,2,View Incident View Source,children-injured
1346803,"March 13, 2019",Ohio,Lima,511 W Eureka St,0,2,View Incident View Source,children-injured
1344800,"March 12, 2019",Kentucky,Louisville,2211 Crums Ln,0,1,View Incident View Source,children-injured
1343427,"March 10, 2019",Alabama,Birmingham (Ensley),1300 block of 59th St,0,1,View Incident View Source,children-injured
1343429,"March 10, 2019",Alabama,Birmingham,Avenue N,0,1,View Incident View Source,children-injured
1343921,"March 10, 2019",Texas,Sour Lake,TX-105 and Atlantic Rd,1,1,View Incident View Source,children-injured
1343704,"March 10, 2019",Texas,Houston,11700 block of Davenwood Ct,0,3,View Incident View Source,children-injured
1342999,"March 8, 2019",North Carolina,Charlotte,Old Interstate Rd,0,2,View Incident View Source,children-injured
1342462,"March 8, 2019",Ohio,Akron,1000 block of Biruta St,0,1,View Incident View Source,children-injured
1342457,"March 7, 2019",Alabama,Birmingham,200 block of 15th Ave,0,1,View Incident View Source,children-injured
1340259,"March 5, 2019",Florida,Hallandale (Hallandale Beach),Foster Rd and NW 6th Ave,0,2,View Incident View Source,children-injured
1340308,"March 5, 2019",Kansas,Atchison,1104 Santa Fe St,0,1,View Incident View Source,children-injured
1340655,"March 5, 2019",Rhode Island,Providence,Pleasant Valley Pkwy and Dean St,0,2,View Incident View Source,children-injured
1340480,"March 4, 2019",Ohio,Akron,800 block of Eller Ave,0,1,View Incident View Source,children-injured
1342584,"March 4, 2019",Louisiana,Saint Martinville,1000 block of Promise Land Dr,0,1,View Incident View Source,children-injured
1339547,"March 3, 2019",Ohio,Akron,606 Crouse St,0,2,View Incident View Source,children-injured
1338931,"March 3, 2019",Florida,Hollywood,3000 Oakwood Blvd,1,1,View Incident View Source,children-injured
1338993,"March 2, 2019",South Carolina,Jacksonboro,US 17 and SC 64,0,1,View Incident View Source,children-injured
1335657,"February 26, 2019",Michigan,Detroit,13100 block of Flanders St,0,1,View Incident View Source,children-injured
1334717,"February 24, 2019",Texas,Austin,1800 block of Wooten Park Dr,0,2,View Incident View Source,children-injured
1334375,"February 23, 2019",Mississippi,Natchez,Lambert St,0,1,View Incident View Source,children-injured
1334224,"February 23, 2019",Alabama,Mobile,Government St and Dearborn St,0,2,View Incident View Source,children-injured
1333466,"February 23, 2019",Mississippi,Jackson,5300 Block of N State St,0,1,View Incident View Source,children-injured
1333391,"February 22, 2019",Arkansas,Little Rock,Happy Pines Loop,0,1,View Incident View Source,children-injured
1333076,"February 22, 2019",Georgia,Guyton,100 block of Burnt Tree Dr,0,1,View Incident View Source,children-injured
1333057,"February 22, 2019",Texas,Fort Worth,1314 Clinton Ave,0,1,View Incident View Source,children-injured
1332024,"February 21, 2019",Alabama,Pinson,8500 block of Taylor Dr,0,1,View Incident View Source,children-injured
1329661,"February 18, 2019",Virginia,Portsmouth,80 block of Lexington Dr,0,1,View Incident View Source,children-injured
1328756,"February 17, 2019",Indiana,Fort Wayne,4500 block of S Park Dr,0,2,View Incident View Source,children-injured
1329314,"February 16, 2019",Washington,Olympia,9000 block of Boulder Ln SE,0,2,View Incident View Source,children-injured
1328707,"February 16, 2019",Arizona,Phoenix,N 35th Ave and W Dunlap Ave,0,1,View Incident View Source,children-injured
1327853,"February 15, 2019",Missouri,Saint Louis,5300 block of Oriole Ave,0,2,View Incident View Source,children-injured
1325221,"February 11, 2019",Florida,Saint Petersburg,1100 block of 32nd St S,0,1,View Incident View Source,children-injured
1322876,"February 8, 2019",District of Columbia,Washington,2400 block of Alabama Ave SE,0,1,View Incident View Source,children-injured
1327132,"February 8, 2019",Texas,Houston,1303 Greens Pkwy,0,1,View Incident View Source,children-injured
1322036,"February 7, 2019",Illinois,Chicago,9900 block of S Throop St,0,1,View Incident View Source,children-injured
1322129,"February 7, 2019",Illinois,Chicago,9900 block of S Throop St,0,1,View Incident View Source,children-injured
1322328,"February 7, 2019",California,Phelan,8324 CA 138,0,1,View Incident View Source,children-injured
1319333,"February 4, 2019",District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,View Incident View Source,children-injured
1318762,"February 2, 2019",Missouri,Kansas City,3800 block of College Ave,0,1,View Incident View Source,children-injured
1317279,"January 31, 2019",Florida,Miami,1400 block of NE 202nd St,0,1,View Incident View Source,children-injured
1316412,"January 29, 2019",Oklahoma,Oklahoma City,SW 44th St and S Walker Ave,0,1,View Incident View Source,children-injured
1314859,"January 28, 2019",Louisiana,Alexandria,2100 block of Alma St,0,1,View Incident View Source,children-injured
1314557,"January 28, 2019",Ohio,Maple Heights,5321 Warrensville Center Rd,0,1,View Incident View Source,children-injured
1315165,"January 28, 2019",Virginia,Henrico,2600 block of Kingsland Rd,0,1,View Incident View Source,children-injured
1313639,"January 27, 2019",Arkansas,Helena,1100 block of Walnut St,0,1,View Incident View Source,children-injured
1314536,"January 27, 2019",Georgia,Valdosta,1000 block of E Cranford Ave,0,1,View Incident View Source,children-injured
1315312,"January 27, 2019",North Carolina,Jacksonville,Aragona Blvd,0,2,View Incident View Source,children-injured
1314307,"January 27, 2019",California,Fresno,N 11th St and E Nevada Ave,0,2,View Incident View Source,children-injured
1312387,"January 26, 2019",North Carolina,La Grange,102 Den Court,0,1,View Incident View Source,children-injured
1313348,"January 26, 2019",Florida,Orlando,1200 block of 23rd St,0,1,View Incident View Source,children-injured
1310520,"January 24, 2019",Georgia,Savannah,700 block of Yamacraw Village,0,1,View Incident View Source,children-injured
1309963,"January 24, 2019",Texas,Beaumont,8700 block of Newfield Ln,0,2,View Incident View Source,children-injured
1309477,"January 23, 2019",Arkansas,Hensley (East End),2045 Lorance Dr,0,2,View Incident View Source,children-injured
1306549,"January 20, 2019",Illinois,Springfield,100 block of W Laurel St,0,1,View Incident View Source,children-injured
1304662,"January 18, 2019",South Carolina,Greer,Chandler Rd,0,1,View Incident View Source,children-injured
1304553,"January 17, 2019",Illinois,Harvey,Rockwell Ave and W 150th St,0,1,View Incident View Source,children-injured
1301786,"January 15, 2019",Arkansas,Cave City,Woodland Dr,0,2,View Incident View Source,children-injured
1298769,"January 10, 2019",Texas,Montgomery (county),,0,1,View Incident View Source,children-injured
1296588,"January 9, 2019",Maryland,Baltimore,4700 block of Amberley Ave,0,2,View Incident View Source,children-injured
1296873,"January 9, 2019",Louisiana,New Orleans,2600 block of Dumaine St,1,2,View Incident View Source,children-injured
1297583,"January 9, 2019",Illinois,East Saint Louis,10000 block of Bond Ave,0,1,View Incident View Source,children-injured
1297052,"January 8, 2019",Missouri,Saint Louis,10th St and Bond Ave,0,1,View Incident View Source,children-injured
1297727,"January 8, 2019",Mississippi,Clarksdale,600 block of Walnut St,0,2,View Incident View Source,children-injured
1295918,"January 7, 2019",South Carolina,Greer,1896 New Bruce Rd,0,1,View Incident View Source,children-injured
1295279,"January 7, 2019",Florida,Tampa,5200 block of Picador Ct,0,1,View Incident View Source,children-injured
1294746,"January 5, 2019",Virginia,Lynchburg,100 block of Watergate Dr,0,1,View Incident View Source,children-injured
1293387,"January 4, 2019",Texas,Houston,979 Grenshaw St,0,1,View Incident View Source,children-injured
1292698,"January 3, 2019",Virginia,Lynchburg,200 block of Hillside Ct,0,1,View Incident View Source,children-injured
1291174,"January 2, 2019",Texas,Abilene,3600 block of Duke Ln,0,2,View Incident View Source,children-injured
1289910,"January 1, 2019",California,Oakland,9600 block of Thermal St,0,1,View Incident View Source,children-injured
1289789,"January 1, 2019",Georgia,Atlanta,100 block of Griffin St,0,1,View Incident View Source,children-injured
1289949,"January 1, 2019",Louisiana,Shreveport,9000 block of Kingston Rd,0,1,View Incident View Source,children-injured
1289714,"January 1, 2019",Ohio,Cleveland,12520 Griffing Ave,0,1,View Incident View Source,children-injured
1288224,"December 30, 2018",North Carolina,Randleman,1029 High Point St,0,1,View Incident View Source,children-injured
1288918,"December 30, 2018",California,Madera,20000 block of Avenue 6,0,1,View Incident View Source,children-injured
1287553,"December 29, 2018",Texas,Fort Worth,1500 block of E Berry St,0,1,View Incident View Source,children-injured
1288186,"December 29, 2018",Georgia,Atlanta,1975 North Ave,0,1,View Incident View Source,children-injured
1286792,"December 28, 2018",Ohio,Cincinnati,900 block of Burton Ave,0,1,View Incident View Source,children-injured
1287440,"December 28, 2018",Florida,Jacksonville,3109 W 15th St,0,2,View Incident View Source,children-injured
1286734,"December 27, 2018",Tennessee,Nashville,960 Blank St,0,1,View Incident View Source,children-injured
1298004,"December 27, 2018",Missouri,Union Star,,0,1,View Incident View Source,children-injured
1286092,"December 26, 2018",Florida,Pahokee,300 block of Shirley Dr,0,1,View Incident View Source,children-injured
1285564,"December 26, 2018",Texas,Houston,1313 S Loop W,0,1,View Incident View Source,children-injured
1284597,"December 24, 2018",Louisiana,Shreveport,4201 Cadbury Ct,1,1,View Incident View Source,children-injured
1284129,"December 24, 2018",Tennessee,Memphis,Jackson Ave and N Evergreen St,0,1,View Incident View Source,children-injured
1283808,"December 23, 2018",South Carolina,Allendale,1800 block of Razor Rd,0,1,View Incident View Source,children-injured
1283645,"December 23, 2018",Mississippi,Jackson,3200 block of Downing St,0,1,View Incident View Source,children-injured
1283595,"December 23, 2018",Delaware,Milford,300 Aurora Pl,0,1,View Incident View Source,children-injured
1281204,"December 20, 2018",Texas,Temple,110 W Virginia Ave,3,1,View Incident View Source,children-injured
1278113,"December 16, 2018",North Carolina,Charlotte,10500 block of Glory Meadow Ct,0,2,View Incident View Source,children-injured
1277764,"December 14, 2018",California,Fresno,McKenzie St and 9th St,0,2,View Incident View Source,children-injured
1276882,"December 13, 2018",Georgia,Savannah,1500 block of Georgia Ave,0,1,View Incident View Source,children-injured
1276400,"December 13, 2018",Louisiana,Baton Rouge,650 N Ardenwood Dr,0,1,View Incident View Source,children-injured
1275672,"December 13, 2018",Alabama,Birmingham,609 Calahan Rd,0,1,View Incident View Source,children-injured
1275261,"December 11, 2018",California,San Francisco,Oakdale Ave and Baldwin Court,0,2,View Incident View Source,children-injured
1275609,"December 11, 2018",Oklahoma,Tulsa,,0,1,View Incident View Source,children-injured
1274811,"December 10, 2018",Missouri,Saint Louis,6700 block of Schofield Ave,0,2,View Incident View Source,children-injured
1272795,"December 9, 2018",Texas,Sundown,Fort Stanton Dr and Grey Hawk Ln,0,1,View Incident View Source,children-injured
1273019,"December 8, 2018",Tennessee,Antioch,Volunteer Dr,0,1,View Incident View Source,children-injured
1273761,"December 8, 2018",Oklahoma,Tulsa,1614 East Young St,0,1,View Incident View Source,children-injured
1274118,"December 8, 2018",New Mexico,Gallup,915 Rte 66,0,1,View Incident View Source,children-injured
1272433,"December 8, 2018",Michigan,Detroit,13000 block of Flanders St,0,1,View Incident View Source,children-injured
1272427,"December 8, 2018",Texas,Katy,20000 Little Bighorn Dr,0,1,View Incident View Source,children-injured
1271277,"December 7, 2018",Pennsylvania,Scranton,2200 block of Adams Ave,0,1,View Incident View Source,children-injured
1270902,"December 5, 2018",Mississippi,Nettleton,30013 Clay Hill Rd,0,1,View Incident View Source,children-injured
